file,line_num,gt,pred,accuracy,cer,wer,cer_bin
1_8.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБВГАЕЕХ2 ИИКЛМНОПРЕТ УФХиЧЩУМЬ 3,0.5714285714285714,0.7391304347826086,1.3333333333333333,0.5-1.0
1_8.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ЮЯ-14232456789,0.6486486486486487,0.5652173913043478,1.0,0.5-1.0
1_8.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБВГЛЕЕХ 2 КИКАМНОПЕСТ УФУЦЧУЩЗЫЬ 3,0.5882352941176471,0.48484848484848486,1.6666666666666667,0.3-0.5
1_8.png,12,ЮЯ-0123456789,№Я-94 22454799,0.5185185185185185,0.5384615384615384,2.0,0.5-1.0
1_8.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НЕРГДЕЕХЗ ИХКАКНОПРЕТ ЦФХЦНУдУЬ 3,0.48484848484848486,0.5757575757575758,1.3333333333333333,0.5-1.0
1_8.png,14,ЮЯ-0123456789,(Я- 9422456799,0.5925925925925926,0.46153846153846156,2.0,0.3-0.5
1_8.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБИГДЕЕХЗ ИИКАННОПРЕТ НУХиниЩьыьЗ,0.48484848484848486,0.5757575757575758,1.0,0.5-1.0
1_8.png,16,ЮЯ-0123456789,Я- 94224567879,0.6666666666666666,0.46153846153846156,2.0,0.3-0.5
1_8.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБЕГЯЕЕ АХ ИИКАМНОПРЕТ УЗХиЧивУЫВ 9,0.4117647058823529,0.6060606060606061,1.6666666666666667,0.5-1.0
1_8.png,18,ЮЯ-0123456789,ЮЯ- 1122454789,0.7407407407407407,0.3076923076923077,2.0,0.3-0.5
1_9.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
1_9.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АЯБЕГЦЕЁУЗ ИИКЛМНОПРСТ Ч,0.7659574468085106,0.2608695652173913,1.0,0.2-0.3
1_9.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЦЪЫЬ Э4Я-012#456788,0.8085106382978723,0.21739130434782608,2.0,0.2-0.3
1_9.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЕХЯ ИИКЛМНОПРЕТ Ч,0.6956521739130435,0.30434782608695654,1.0,0.3-0.5
1_9.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧУЩЪЫЬ 3329- 0-12#456789,0.72,0.391304347826087,3.0,0.3-0.5
1_9.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЕХ ИЙКЛМНОПРСТ Ч,0.8,0.21739130434782608,0.6666666666666666,0.2-0.3
1_9.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФУЦЧШЦЪЫЬ ЭЮЯ-Й123245 6789,0.8163265306122449,0.2608695652173913,3.0,0.2-0.3
1_9.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЗЕРГДЕЁХ А ИЙКЛМИОПРЕТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,0.3-0.5
1_9.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ТУЦУШЦЪЫЕ 3ЮЯ-Р 122456789,0.625,0.43478260869565216,3.0,0.3-0.5
1_9.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯЭЕВГДЕЕХЗИЙ КАМНОПРЕТ ЧФУЦОЧ ВН 7,0.5614035087719298,0.8260869565217391,1.6666666666666667,0.5-1.0
1_9.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ЮЯ-0122456289,0.6111111111111112,0.5217391304347826,1.0,0.5-1.0
1_9.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НЕВГЛЕЕХЗИНИ КАМЫОПРЕТ ЧфХЦчешЪыь 3,0.47058823529411764,0.5757575757575758,1.3333333333333333,0.5-1.0
1_9.png,12,ЮЯ-0123456789,кЯ-2123456799,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
1_9.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБВГДЕЕЖЯКИ КАМНОПРСТ УЗФУЦЧОЩЪЬЬЗ,0.7164179104477612,0.3333333333333333,1.0,0.3-0.5
1_9.png,14,ЮЯ-0123456789,№Я-0122456799,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
1_9.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБЕГДЕЕХЗИЙ КАМИОПРСТ УФХЦЧЬЩЗЫЬ 3,0.7164179104477612,0.30303030303030304,1.3333333333333333,0.3-0.5
1_9.png,16,ЮЯ-0123456789,ЮЯ-0422456209,0.6923076923076923,0.3076923076923077,1.0,0.3-0.5
1_10.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
1_10.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБВГДЕЕХ2 ИИКЛМНОПРСЕТ Ч,0.7659574468085106,0.2608695652173913,1.0,0.2-0.3
1_10.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЬЫЬ 3ЮЯ-Й1224567В9,0.7659574468085106,0.2608695652173913,2.0,0.2-0.3
1_10.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЕХ а ИИКЛМНОПРЕТ ч,0.6808510638297872,0.34782608695652173,1.3333333333333333,0.3-0.5
1_10.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХИЧЬШЪЫЬ ЗВЯ-Й422456788,0.6382978723404256,0.43478260869565216,2.0,0.3-0.5
1_10.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АЯБВГЛЕЕХА ИИКАМНОПРЕТ  ЧХЦУЩАыЫЬ,0.5714285714285714,0.7391304347826086,1.0,0.5-1.0
1_10.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,30Я-Й 122456789,0.5263157894736842,0.6086956521739131,2.0,0.5-1.0
1_10.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НбЕГЩОЕЕХ2 ИИКАМНОПРЕТ УФХичШыЪыь 3,0.4482758620689655,0.9565217391304348,1.3333333333333333,0.5-1.0
1_10.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ЮЯ- 1122458 ?89,0.47368421052631576,0.6956521739130435,3.0,0.5-1.0
1_10.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБАГДЕЕХ ИИКАМНОЛРЕТ Чех шьтнй 2,0.4727272727272727,0.8695652173913043,1.6666666666666667,0.5-1.0
1_10.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,(Ч -Ила74янг ИР,0.15789473684210525,0.9130434782608695,3.0,0.5-1.0
2_1.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_1.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АЯБВГПЕЕХ= ИИКЛМНОПРСЕТ Ч,0.7083333333333334,0.34782608695652173,1.0,0.3-0.5
2_1.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХИЧШЦЪЫЬ 309 - #127456789,0.6530612244897959,0.43478260869565216,4.0,0.3-0.5
2_1.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБВГЦЕЕХ А ИИКАМНОПРСТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,0.3-0.5
2_1.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦНЩЩЪЫЬ 3ЮЯ-Й 127456789,0.75,0.30434782608695654,3.0,0.3-0.5
2_1.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБВГПЕЁЕХ 2 ИЙКЛМНОПРСТ в,0.75,0.30434782608695654,1.0,0.3-0.5
2_1.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХИЧИЩЬЫЕ 30Я-0127454789,0.6382978723404256,0.391304347826087,2.0,0.3-0.5
2_1.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АЯБЕГЛЕЁХА ИЙКАМНОПРСТ Ч,0.723404255319149,0.30434782608695654,1.0,0.3-0.5
2_1.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,РХЦЧШЩЗЫЬ 969Я-Й12245 4785,0.6122448979591837,0.4782608695652174,3.0,0.3-0.5
2_1.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЕХ2 ИЙКАМНОПРСТ УФХиЧИМЪЫЬ 3,0.631578947368421,0.6956521739130435,1.3333333333333333,0.5-1.0
2_1.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,6Я-01224567 89,0.5945945945945946,0.5652173913043478,2.0,0.5-1.0
2_1.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ИБРГДЕЕХЗ ИИКАМНОПРСТ УФХЦЧШЩЪЫЬ 3,0.746268656716418,0.30303030303030304,1.3333333333333333,0.3-0.5
2_1.png,12,ЮЯ-0123456789,ЮЯ-й122456789,0.8461538461538461,0.15384615384615385,1.0,0.1-0.2
2_1.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯЕВГДЕЁХЯ ИИКАМНОПРЕТ УФХ ЦЧиДУЫЬЭ,0.6567164179104478,0.3939393939393939,1.3333333333333333,0.3-0.5
2_1.png,14,ЮЯ-0123456789,ВЯ-0422456789,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
2_1.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБЕГОЕЕХЗ ИИКАМНОПРСТ ЧеХиЧещЬыь,0.5538461538461539,0.5151515151515151,1.0,0.5-1.0
2_1.png,16,ЮЯ-0123456789,8Я-И122456 РВБ,0.5185185185185185,0.5384615384615384,2.0,0.5-1.0
2_1.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБЕГДЕЕХ2 ИЙКАМНОПРСТ УФХИЧИВАЫЬЗ,0.6666666666666666,0.36363636363636365,1.0,0.3-0.5
2_1.png,18,ЮЯ-0123456789,ЮЯ-1122456788,0.7692307692307693,0.23076923076923078,1.0,0.2-0.3
2_2.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_2.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЕХ2 ИЙКЛМНОПРСТ 3,0.782608695652174,0.21739130434782608,0.6666666666666666,0.2-0.3
2_2.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХиЧиЩЬЫ 5309 -042345 4789,0.5714285714285714,0.5217391304347826,4.0,0.5-1.0
2_2.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ВБЕГ ДЕЕХ А ИИКЛМНВПРЕТ Ч,0.5833333333333334,0.4782608695652174,1.6666666666666667,0.3-0.5
2_2.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ЭХЦЧИЩЬЫ Ь 39-2745 6788,0.5652173913043478,0.5217391304347826,4.0,0.5-1.0
2_2.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,. ра ‹ = Г,0.06060606060606061,0.9130434782608695,1.6666666666666667,0.5-1.0
2_2.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,АБЫ ПЕБАЯ | ИК МНЫНО СТ =,0.08333333333333333,1.0869565217391304,7.0,>1.0
2_2.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АЦ зим И 77452 в,0.20512820512820512,0.8260869565217391,1.6666666666666667,0.5-1.0
2_2.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ЯБЕГДЕЕХ ИИК МАС ЕТ -,0.09090909090909091,1.0,5.0,>1.0
2_2.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ФИН ВИ ЗНЫ-Й 22 АБТ,0.14285714285714285,0.9130434782608695,1.6666666666666667,0.5-1.0
2_2.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ИБЕГЩЕЕХ: ИИКЛИНИПРЕТ У9ХЦЧищьы в,0.10714285714285714,1.391304347826087,4.0,>1.0
2_2.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,0Я-# 12345678,0.043478260869565216,0.9696969696969697,1.0,0.5-1.0
2_2.png,12,ЮЯ-0123456789,ЯБЕГЦЕЕ 2 ИЙКЛУНОПРГЕТ УЗХЦУЧШЩЪЫ 3,0.125,2.6153846153846154,5.0,>1.0
2_2.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,Я -и12545С7ЕЯ,0.043478260869565216,0.9393939393939394,1.0,0.5-1.0
2_2.png,14,ЮЯ-0123456789,ЯБРГДЕЕЖа УЙКАМИПИВрт УФХхичимЪы ьЗ,0.041666666666666664,2.6923076923076925,4.0,>1.0
2_2.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЮЯ-И4224567 ВЯ,0.0425531914893617,0.9393939393939394,1.0,0.5-1.0
2_2.png,16,ЮЯ-0123456789,АБЕГДЕЕ ХХ ИЙКЛИНАПРЕГ УХиЧУЩМЬЗ,0.0,2.4615384615384617,4.0,>1.0
2_2.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,0Я-И12244 478$,0.0851063829787234,0.9393939393939394,1.0,0.5-1.0
2_2.png,18,ЮЯ-0123456789,ИБЕГДЕЕХА ИИКЛИНПИРСТ УФХАЧЮюЩЬЫьЗ,0.0425531914893617,2.6153846153846154,3.0,>1.0
2_2.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ВЯ-122А5аГЕЯ,0.13333333333333333,0.9696969696969697,1.0,0.5-1.0
2_3.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подиисывать бланк НЕ требуется,0.9821428571428571,0.017857142857142856,0.125,0-0.1
2_3.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБЕГПЕЕХ 2 ИЙКАМНОПРЕТ Ч,0.5957446808510638,0.43478260869565216,1.3333333333333333,0.3-0.5
2_3.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,РХЦЧИУЩЬЫЬ ЗЮЯ-И122АНЬЕНВ,0.4583333333333333,0.6086956521739131,2.0,0.5-1.0
2_3.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБАГПЕЕХ 5 ИИК АМНОПРЕТ Ч,0.5416666666666666,0.5217391304347826,1.6666666666666667,0.5-1.0
2_3.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,тХИНШЩЬЫЬ ЭВ Я-И Й12245 67 НЫ,0.5384615384615384,0.6521739130434783,6.0,0.5-1.0
2_3.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НЬВГЛЕЕХаА ИИКАМНИПРЕТ Ч,0.5106382978723404,0.5217391304347826,1.0,0.5-1.0
2_3.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХиЧЫЩЪЫЬ Э0Я-Й12#456785,0.723404255319149,0.30434782608695654,2.0,0.3-0.5
2_3.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НЫБГДЕЁХЗ ИЙКЛМНОПРСТ 9,0.8260869565217391,0.21739130434782608,0.6666666666666666,0.2-0.3
2_3.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХИНИШИЪЫЬ ЭЮЯ-И122456и 85,0.6530612244897959,0.43478260869565216,3.0,0.3-0.5
2_3.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБЕГДЕЕХЗ ИЙКЛМИНОПРЕТ У9ХЦЧИЩЬЫЬ 3,0.6206896551724138,0.7391304347826086,1.3333333333333333,0.5-1.0
2_3.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,№Я-112745 6789,0.5405405405405406,0.6086956521739131,2.0,0.5-1.0
2_3.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АБВГДЕЁХ2 ИЙКЛМНОПРЕТ УФХЦЧУЩЬЫЬ 3,0.7761194029850746,0.2727272727272727,1.3333333333333333,0.2-0.3
2_3.png,12,ЮЯ-0123456789,0Я-11274567 ВЯ,0.5925925925925926,0.46153846153846156,2.0,0.3-0.5
2_3.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБЕГДЕЕХЗ ИЙКЛМНОПРЕТ ЧУЗХЦЧУЪИЬ 3,0.6567164179104478,0.42424242424242425,1.3333333333333333,0.3-0.5
2_3.png,14,ЮЯ-0123456789,09-1122456789,0.6923076923076923,0.3076923076923077,1.0,0.3-0.5
2_3.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ВБЕГДЕЁХЗ ИЙКАМНОПРСТ УХЦУШИЪЫЬ 3,0.7272727272727273,0.3333333333333333,1.3333333333333333,0.3-0.5
2_3.png,16,ЮЯ-0123456789,0Я-1123$456789,0.8148148148148148,0.23076923076923078,1.0,0.2-0.3
2_3.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АЯББГДЕЕХ ИЙКЛИНОПРЕТ У ХЦЧУЩЬЫЬ 3,0.6567164179104478,0.3939393939393939,1.6666666666666667,0.3-0.5
2_3.png,18,ЮЯ-0123456789,69-04224567 89,0.6666666666666666,0.38461538461538464,2.0,0.3-0.5
2_4.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуетса,0.9821428571428571,0.017857142857142856,0.125,0-0.1
2_4.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБЕГДЕЁХ А ИИКЛМНОПРСТ 4,0.7659574468085106,0.2608695652173913,1.3333333333333333,0.2-0.3
2_4.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,РХЦЧШИЦЪЫЬ 30Я-И1274560 89,0.6530612244897959,0.43478260869565216,3.0,0.3-0.5
2_4.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕТ ЦЕЕХ А ИИКЛМнИПРСТ Ч,0.4583333333333333,0.5652173913043478,1.6666666666666667,0.5-1.0
2_4.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,РАЦАЩИЪЬЬ ЗН Я-И 12745 (67,0.4897959183673469,0.7391304347826086,5.0,0.5-1.0
2_4.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НЕЫБГДЕЕХ 4АИИКИМНПИПАСТ Ч,0.5306122448979592,0.6521739130434783,1.0,0.5-1.0
2_4.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,РХЦНШЩЬЫЬ 34Я-Й 127456087,0.5833333333333334,0.4782608695652174,3.0,0.3-0.5
2_4.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НЬРГЦЕЕХ 4 ИИКЛМИНОПРЕТ 5,0.5416666666666666,0.5217391304347826,1.3333333333333333,0.5-1.0
2_4.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,РХИЧУЩЬЫЬЬ ЭЗНЯ-ИТ/ 249 9е5?,0.43137254901960786,0.8260869565217391,4.0,0.5-1.0
2_4.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБЕГДЕЕХ 2 ИЙКАМНОПРЕТ УФХИЧЬШЪМЬ 3,0.5517241379310345,0.8260869565217391,1.6666666666666667,0.5-1.0
2_4.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,0Я-#1234567899 АБЕГПЕЕХЗИЙКАМНОПР,0.39285714285714285,1.391304347826087,2.0,>1.0
2_4.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,СТУФХЦУЩЪЫЬ 30Я -Й423454789 Я6БГДЕ,0.29850746268656714,1.0,1.3333333333333333,>1.0
2_4.png,12,ЮЯ-0123456789,ЕХАИЙКАМНОПР ЕТ Уч ХичевЬмЬ 3ЮЯ -91224,0.23529411764705882,2.8461538461538463,6.0,>1.0
2_4.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,"5489 НЫВГДЕЕХЗИИКАМНОПРЕТУФХИМЬы,",0.5151515151515151,0.6666666666666666,1.0,0.5-1.0
2_4.png,14,ЮЯ-0123456789,ЪИЬ3ЮЯ-Й 122456788 НБВГ ДЕЕХЗИАИКАЛИН,0.4,2.076923076923077,4.0,>1.0
2_4.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ППРЕТУ®ХЦЧиЩЪЫЬ 309 -422455788 ВБВГ,0.3235294117647059,1.0606060606060606,1.3333333333333333,>1.0
2_4.png,16,ЮЯ-0123456789,ДЕЁХ ЗИЙКЛИНОПРЕТУ®Хичиалыь 309 -И 42,0.08,2.769230769230769,5.0,>1.0
2_4.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЗАБСГВИ НОБГДЕЕХ ЗИИКАЙНОПРЕТААУЬЧ,0.47761194029850745,0.8181818181818182,1.0,0.5-1.0
2_4.png,18,ЮЯ-0123456789,ЫЩЪЫЕ 309 - (17545057 22.14.2125,0.2222222222222222,2.076923076923077,5.0,>1.0
2_5.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,0-0.1
2_5.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,АБГАЕЁХ2 ИЙКЛИНОПРСТ 4$,0.7391304347826086,0.30434782608695654,1.0,0.3-0.5
2_5.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХИЧШЩЪЫЕ ЭЮЯ -Й 122 А567ВЯН,0.6,0.5652173913043478,5.0,0.5-1.0
2_5.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,БВГЛЕЕХЭ5 ИЙКЛМАОПРСТ УФ,0.723404255319149,0.34782608695652173,1.0,0.3-0.5
2_5.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХИЧШИШЪЫЬ 3ЮЯ-Й1 224567 В58,0.64,0.5652173913043478,4.0,0.5-1.0
2_5.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,БЕГДЕЕХЗ ИЙКЛИНОПРЕТ 9?,0.6956521739130435,0.34782608695652173,1.0,0.3-0.5
2_5.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХИЧШЩЪЬЬ 3ЮЯ-П01 224567 ВЯ,0.6530612244897959,0.4782608695652174,4.0,0.3-0.5
2_5.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,БЕГДЕЕХ Я ИЙКАИНОПРЕТ УФ,0.6382978723404256,0.43478260869565216,1.3333333333333333,0.3-0.5
2_5.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХИЧШШЪНЬ 3 ЮЯ-Й1274567Вй,0.5957446808510638,0.4782608695652174,3.0,0.3-0.5
2_5.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ЯБВГЛЕЕХЗ) ИИКААНОПРСТ УФХиЧЬЩЬНЬЗ,0.5614035087719298,0.782608695652174,1.0,0.5-1.0
2_5.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ЮЯ-Й423456Г89,0.5555555555555556,0.5652173913043478,1.0,0.5-1.0
2_5.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ЯБВГЛЕЕУЯ ИИКЛИНОПРСЕТ ЧРУЦЧУШЬЮЬ т,0.5588235294117647,0.5757575757575758,1.3333333333333333,0.5-1.0
2_5.png,12,ЮЯ-0123456789,01- 4234567 ВР,0.5925925925925926,0.5384615384615384,3.0,0.5-1.0
2_5.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ИБВГДЕЕ ХЗ ийклинОПРСТЯУР УЦЧИЩЬНЬ 3,0.5217391304347826,0.6060606060606061,1.6666666666666667,0.5-1.0
2_5.png,14,ЮЯ-0123456789,ИЯ- 712345 6289,0.7142857142857143,0.38461538461538464,3.0,0.3-0.5
2_5.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,АЕВГДЕЕ УЗ ийклиНОИРСТ ЧФХИЧШЩЗЫ 3,0.5671641791044776,0.48484848484848486,1.6666666666666667,0.3-0.5
2_5.png,16,ЮЯ-0123456789,ЮЯ-И12#45 678?,0.7407407407407407,0.3076923076923077,2.0,0.3-0.5
